postcode,gemeente,lat,lon
5652GD,Eindhoven,51.43987531,5.44594444
5652GE,Eindhoven,51.44162689,5.44326932
5652GG,Eindhoven,51.44078917,5.4433319
5652GH,Eindhoven,51.44151564,5.44290962
5652GJ,Eindhoven,51.44073963,5.44298159
5652GK,Eindhoven,51.43934597,5.44442425
5652GL,Eindhoven,51.43932266,5.44256486
5652GM,Eindhoven,51.43951354,5.44386488
5652GN,Eindhoven,51.44142201,5.44223085
5652GP,Eindhoven,51.44045938,5.44234041
5652GR,Eindhoven,51.4413157,5.44190748
5652GS,Eindhoven,51.4394514,5.4411797
5652GT,Eindhoven,51.44189825,5.44344309
5652GV,Eindhoven,51.44213914,5.44271397
5652GW,Eindhoven,51.44242363,5.44184691
5652GX,Eindhoven,51.44260864,5.44133686
5652HA,Eindhoven,51.44301144,5.44229021
5652HB,Eindhoven,51.44169631,5.44374408
5652HC,Eindhoven,51.44103445,5.44413528
5652HD,Eindhoven,51.44045949,5.44417794
5652HE,Eindhoven,51.43936732,5.4447501
5652HG,Eindhoven,51.44044934,5.44498582
5652HH,Eindhoven,51.4395227,5.44411426
5652JA,Eindhoven,51.4383019,5.44361376
5652JB,Eindhoven,51.4386065,5.442187
5652JC,Eindhoven,51.43931712,5.4386122
5652JD,Eindhoven,51.43945239,5.43672761
5652JE,Eindhoven,51.4384677,5.44435187
5652JG,Eindhoven,51.43896552,5.44228383
5652JH,Eindhoven,51.43932616,5.44034298
5652JJ,Eindhoven,51.43965764,5.43874935
5652JK,Eindhoven,51.43982081,5.43678855
5652JL,Eindhoven,51.4379416,5.43873072
5652JM,Eindhoven,51.43917652,5.43785188
5652JN,Eindhoven,51.43924226,5.43694453
5652JP,Eindhoven,51.43929139,5.43664337
5652JR,Eindhoven,51.43933805,5.4360322
5652JS,Eindhoven,51.43951532,5.43575618
5652JT,Eindhoven,51.4396345,5.43506415
5652JV,Eindhoven,51.43947019,5.43482527
5652JW,Eindhoven,51.43933483,5.43417523
5652JX,Eindhoven,51.4392293,5.43903582
5652KA,Eindhoven,51.43816948,5.43826707
5652KB,Eindhoven,51.43831562,5.43631661
5652KC,Eindhoven,51.43846115,5.43429151
5652KD,Eindhoven,51.43839563,5.43834327
5652KE,Eindhoven,51.43854065,5.43657024
5652KG,Eindhoven,51.43867983,5.43474254
5652LA,Eindhoven,51.44361096,5.4468137
5652LB,Eindhoven,51.44100354,5.43764619
5652LC,Eindhoven,51.43975228,5.43458594
5652LD,Eindhoven,51.43899105,5.4328329
5652LE,Eindhoven,51.44307717,5.44103194
5652LG,Eindhoven,51.44011989,5.43411362
5652LH,Eindhoven,51.43946239,5.43256812
5652LJ,Eindhoven,51.44211567,5.44045062
5652LK,Eindhoven,51.44082233,5.44125386
5652LL,Eindhoven,51.43972506,5.44040569
5652LM,Eindhoven,51.4413064,5.4391513
5652LN,Eindhoven,51.44112981,5.4388313
5652LP,Eindhoven,51.43983053,5.43994727
5652LR,Eindhoven,51.44006408,5.43835585
5652LS,Eindhoven,51.44033266,5.43886684
5652LT,Eindhoven,51.44114446,5.43801918
5652LV,Eindhoven,51.44070492,5.4378769
5652LW,Eindhoven,51.44072762,5.43704291
5652NA,Eindhoven,51.44373885,5.43973412
5652NB,Eindhoven,51.44369534,5.44048642
5652NC,Eindhoven,51.44432897,5.43930373
5652ND,Eindhoven,51.44352958,5.44007479
5652NE,Eindhoven,51.44477083,5.43805815
5652NG,Eindhoven,51.4447684,5.43761434
5652NH,Eindhoven,51.44363409,5.43883713
5652NJ,Eindhoven,51.4450302,5.43796651
5652NK,Eindhoven,51.44536446,5.43773045
5652NL,Eindhoven,51.4442395,5.43590851
5652NM,Eindhoven,51.44620516,5.4364054
5652NN,Eindhoven,51.44516539,5.43827395
5652NP,Eindhoven,51.44450482,5.43963402
5652NR,Eindhoven,51.44345321,5.435508
5652NS,Eindhoven,51.44216109,5.43635506
5652NT,Eindhoven,51.44385536,5.4385416
5652NV,Eindhoven,51.44330214,5.43715386
5652NW,Eindhoven,51.444279,5.43752496
5652NX,Eindhoven,51.44324278,5.43792063
5652NZ,Eindhoven,51.44304285,5.4374537
5652PA,Eindhoven,51.44284144,5.43698367
5652PB,Eindhoven,51.44187882,5.43746058
5652PC,Eindhoven,51.44207085,5.43790927
5652PD,Eindhoven,51.44227277,5.43837563
5652PE,Eindhoven,51.44196764,5.43589955
5652PG,Eindhoven,51.44231748,5.43588964
5652PH,Eindhoven,51.44178411,5.43547364
5652PJ,Eindhoven,51.44131029,5.43613153
5652PK,Eindhoven,51.44141301,5.43460502
5652PL,Eindhoven,51.44133101,5.43411243
5652RA,Eindhoven,51.44592619,5.43577665
5652RB,Eindhoven,51.44451861,5.43307109
5652RC,Eindhoven,51.44599946,5.43605146
5652RD,Eindhoven,51.44574122,5.43601982
5652RE,Eindhoven,51.44543071,5.43542245
5652RG,Eindhoven,51.44527006,5.43512908
5652RH,Eindhoven,51.44496789,5.43449525
5652RJ,Eindhoven,51.44499996,5.43403459
5652RK,Eindhoven,51.44612689,5.43482967
5652RL,Eindhoven,51.44542429,5.43344299
5652RM,Eindhoven,51.44519204,5.43387213
5652RN,Eindhoven,51.44553402,5.43456904
5652RP,Eindhoven,51.44588657,5.43526131
5652RR,Eindhoven,51.44569773,5.43686219
5652RS,Eindhoven,51.44548637,5.43725399
5652RT,Eindhoven,51.44721765,5.43063636
5652SB,Eindhoven,51.443043,5.43533286
5652SC,Eindhoven,51.44276681,5.43394739
5652SE,Eindhoven,51.44364859,5.4314408
5652SG,Eindhoven,51.44325799,5.43143182
5652SH,Eindhoven,51.4425976,5.43211588
5652SJ,Eindhoven,51.44395863,5.43224262
5652SK,Eindhoven,51.44386129,5.43193505
5652SL,Eindhoven,51.44427618,5.4330582
5652SM,Eindhoven,51.44416561,5.43273239
5652SN,Eindhoven,51.44510951,5.43326356
5652SP,Eindhoven,51.4449727,5.43300591
5652VA,Eindhoven,51.44148589,5.43370028
5652VB,Eindhoven,51.44060784,5.43161971
5652VC,Eindhoven,51.44148172,5.43292405
5652VD,Eindhoven,51.44240985,5.4316286
5652VE,Eindhoven,51.44225612,5.43138123
5652VG,Eindhoven,51.44148292,5.43160944
5652VH,Eindhoven,51.44166681,5.43034816
5652VJ,Eindhoven,51.44151967,5.43010298
5652VK,Eindhoven,51.44106815,5.4334961
5652VL,Eindhoven,51.44096398,5.43324404
5652VM,Eindhoven,51.44057642,5.43293322
5652VN,Eindhoven,51.43998163,5.43243076
5652VP,Eindhoven,51.44040442,5.43265977
5652VR,Eindhoven,51.44069401,5.43274143
5652XA,Eindhoven,51.44326302,5.43114019
5652XB,Eindhoven,51.44278973,5.43063043
5652XC,Eindhoven,51.44285858,5.4304305
5652XD,Eindhoven,51.44238258,5.42993175
5652XE,Eindhoven,51.44244115,5.42972999
5652XG,Eindhoven,51.44197666,5.42921738
5652XH,Eindhoven,51.44002793,5.42961087
5652XJ,Eindhoven,51.44040031,5.42909308
5652XK,Eindhoven,51.44076653,5.42854629
5652XL,Eindhoven,51.44111122,5.4279504
5652XM,Eindhoven,51.43927141,5.43125623
5652XN,Eindhoven,51.44203936,5.42900642
5652XP,Eindhoven,51.44265931,5.43162534
5652XR,Eindhoven,51.43888255,5.43019529
5652XS,Eindhoven,51.44203021,5.43100364
5653AA,Eindhoven,51.42782374,5.45845605
5653AB,Eindhoven,51.42734448,5.45789582
5653AC,Eindhoven,51.42684187,5.45701448
5653AD,Eindhoven,51.42905433,5.45840766
5653AE,Eindhoven,51.42760694,5.45652675
5653AG,Eindhoven,51.4274034,5.45686447
5653AH,Eindhoven,51.42771686,5.45720525
5653AJ,Eindhoven,51.42833546,5.45862236
5653AK,Eindhoven,51.42826502,5.45705611
5653AM,Eindhoven,51.42966556,5.45510916
5653AN,Eindhoven,51.42989975,5.45420983
5653AP,Eindhoven,51.42951573,5.45348935
5653AR,Eindhoven,51.42928771,5.45371497
5653AS,Eindhoven,51.42946771,5.45537697
5653AT,Eindhoven,51.43023065,5.45569582
5653AV,Eindhoven,51.4289721,5.4559433
5653AW,Eindhoven,51.42848554,5.45652832
5653AX,Eindhoven,51.42772778,5.45573623
5653AZ,Eindhoven,51.42836204,5.45502008
5653BA,Eindhoven,51.42630481,5.45649538
5653BB,Eindhoven,51.42413477,5.45145486
5653BC,Eindhoven,51.42743082,5.45347291
5653BD,Eindhoven,51.42820214,5.45266688
5653BE,Eindhoven,51.42731981,5.45226754
5653BG,Eindhoven,51.42658756,5.45160927
5653BH,Eindhoven,51.42568827,5.45060302
5653BM,Eindhoven,51.42889729,5.45289525
5653BN,Eindhoven,51.42766357,5.45143661
5653BP,Eindhoven,51.42644472,5.4501985
5653BR,Eindhoven,51.4291811,5.45239589
5653BS,Eindhoven,51.42785199,5.45121737
5653BT,Eindhoven,51.42680376,5.44973702
5653BV,Eindhoven,51.42515441,5.44967938
5653BX,Eindhoven,51.42599039,5.45058601
5653BZ,Eindhoven,51.42669703,5.45144943
5653CA,Eindhoven,51.42753968,5.45257813
5653CB,Eindhoven,51.42833963,5.45377582
5653CC,Eindhoven,51.42778619,5.45397894
5653CD,Eindhoven,51.42775618,5.45395598
5653EA,Eindhoven,51.42646993,5.45586468
5653EB,Eindhoven,51.4258106,5.45559252
5653EC,Eindhoven,51.42592503,5.45504434
5653ED,Eindhoven,51.42520841,5.45488375
5653EE,Eindhoven,51.42537897,5.45424389
5653EG,Eindhoven,51.42471757,5.45397953
5653EH,Eindhoven,51.42483734,5.45343698
5653EJ,Eindhoven,51.42411422,5.45326858
5653EK,Eindhoven,51.42429,5.45262105
5653EL,Eindhoven,51.42323376,5.45053261
5653EM,Eindhoven,51.42686125,5.45583995
5653EN,Eindhoven,51.42579017,5.45404329
5653EP,Eindhoven,51.42384184,5.45058253
5653ER,Eindhoven,51.42382469,5.45184995
5653ES,Eindhoven,51.42461404,5.45198386
5653ET,Eindhoven,51.42667035,5.45485708
5653EV,Eindhoven,51.4257488,5.45300193
5653EW,Eindhoven,51.42700932,5.45443569
5653EX,Eindhoven,51.4259497,5.45266033
5653EZ,Eindhoven,51.42538993,5.45294991
5653GA,Eindhoven,51.42610954,5.45400282
5653GB,Eindhoven,51.42645601,5.45516769
5653HA,Eindhoven,51.42362436,5.45241708
5653HB,Eindhoven,51.42255,5.4507058
5653HC,Eindhoven,51.42206657,5.44989424
5653HD,Eindhoven,51.42153213,5.44894676
5653HE,Eindhoven,51.42284527,5.45124869
5653HG,Eindhoven,51.42289358,5.45059087
5653HH,Eindhoven,51.42237833,5.45039943
5653HJ,Eindhoven,51.42247139,5.44979022
5653HK,Eindhoven,51.42192485,5.4495503
5653HL,Eindhoven,51.42200444,5.44899613
5653HM,Eindhoven,51.42171114,5.4483351
5653HN,Eindhoven,51.42128064,5.4474855
5653HP,Eindhoven,51.42416636,5.44887348
5653HR,Eindhoven,51.4230371,5.44796254
5653HS,Eindhoven,51.42276871,5.44683818
5653HT,Eindhoven,51.42244526,5.44796735
5653HV,Eindhoven,51.42282144,5.44840786
5653HW,Eindhoven,51.42261177,5.44881793
5653HX,Eindhoven,51.42313763,5.44889116
5653HZ,Eindhoven,51.42322671,5.44939722
5653JA,Eindhoven,51.42190166,5.44069127
5653JB,Eindhoven,51.42183711,5.43958144
5653JC,Eindhoven,51.42210495,5.4390771
5653JD,Eindhoven,51.42198458,5.43832237
5653JE,Eindhoven,51.42269748,5.43806957
5653JG,Eindhoven,51.42216899,5.440649
5653JH,Eindhoven,51.42239824,5.43927913
5653JJ,Eindhoven,51.42317344,5.43906503
5653JK,Eindhoven,51.42283078,5.4396169
5653JL,Eindhoven,51.4230941,5.44027263
5653JM,Eindhoven,51.42222023,5.44069331
5653JP,Eindhoven,51.42507489,5.44846702
5653JR,Eindhoven,51.42336918,5.44727833
5653JS,Eindhoven,51.42091044,5.44702523
5653JT,Eindhoven,51.42442494,5.44577991
5653JV,Eindhoven,51.42466095,5.44471641
5653KA,Eindhoven,51.42100123,5.43664742
5653KB,Eindhoven,51.4216247,5.43702722
5653KC,Eindhoven,51.42200175,5.43712416
5653KD,Eindhoven,51.42215055,5.4359173
5653KE,Eindhoven,51.42061749,5.43717474
5653KG,Eindhoven,51.4211859,5.43706593
5653KH,Eindhoven,51.42177155,5.43785212
5653KJ,Eindhoven,51.42157939,5.43792241
5653KK,Eindhoven,51.42164184,5.43849757
5653KN,Eindhoven,51.42289498,5.43223829
5653KP,Eindhoven,51.42435431,5.43783733
5653KR,Eindhoven,51.42447237,5.43847441
5653KS,Eindhoven,51.4239422,5.43519604
5653KT,Eindhoven,51.42390318,5.43669844
5653KV,Eindhoven,51.42387358,5.43633348
5653KW,Eindhoven,51.42349641,5.43534061
5653KX,Eindhoven,51.42321648,5.43311211
5653KZ,Eindhoven,51.42364179,5.43483703
5653LA,Eindhoven,51.42306136,5.43124796
5653LC,Eindhoven,51.41874295,5.4336131
5653LD,Eindhoven,51.41916713,5.43273078
5653LE,Eindhoven,51.41786587,5.43461728
5653LG,Eindhoven,51.42363794,5.43794245
5653LH,Eindhoven,51.42095045,5.43379765
5653LJ,Eindhoven,51.42242716,5.43515293
5653LK,Eindhoven,51.42324323,5.43786979
5653LL,Eindhoven,51.41915275,5.43931752
5653LM,Eindhoven,51.41909805,5.43941382
5653LN,Eindhoven,51.41928407,5.43946067
5653LP,Eindhoven,51.41861225,5.4391575
5653LR,Eindhoven,51.41879243,5.44035885
5653LS,Eindhoven,51.4186679,5.44098648
5653LT,Eindhoven,51.41876584,5.44090286
5653LV,Eindhoven,51.41878777,5.44087352
5653LW,Eindhoven,51.41980068,5.44086853
5653LX,Eindhoven,51.41891587,5.4418208
5653MA,Eindhoven,51.43102729,5.45419096
5653MC,Eindhoven,51.42658056,5.44539457
5653MD,Eindhoven,51.42577829,5.44584774
5653ME,Eindhoven,51.42550056,5.44518245
5653MG,Eindhoven,51.4258905,5.44369139
5653MH,Eindhoven,51.42622242,5.44390334
5653MJ,Eindhoven,51.42661327,5.44421989
5653MK,Eindhoven,51.42740798,5.44596274
5653ML,Eindhoven,51.42679766,5.4430102
5653NA,Eindhoven,51.4211586,5.43383854
5653NB,Eindhoven,51.4206131,5.43387546
5653NC,Eindhoven,51.42062708,5.43595053
5653ND,Eindhoven,51.42030463,5.43457427
5653NE,Eindhoven,51.42028611,5.43457742
5653NG,Eindhoven,51.4198539,5.43464161
5653NH,Eindhoven,51.41995933,5.43457631
5653NJ,Eindhoven,51.41998149,5.43453629
5653NK,Eindhoven,51.41985909,5.43451309
5653NL,Eindhoven,51.41957386,5.43490423
5653NM,Eindhoven,51.41946747,5.43484819
5653NN,Eindhoven,51.41923064,5.43480478
5653NP,Eindhoven,51.42027355,5.43856524
5653NR,Eindhoven,51.4210282,5.43651704
5653NS,Eindhoven,51.4206546,5.43482894
5653NT,Eindhoven,51.42065888,5.43521461
5653NV,Eindhoven,51.42139876,5.43549201
5653NW,Eindhoven,51.42142985,5.43614543
5653NX,Eindhoven,51.4201838,5.43578039
5653NZ,Eindhoven,51.4201364,5.43603705
5653PA,Eindhoven,51.42164322,5.44303596
5653PB,Eindhoven,51.42125401,5.44353315
5653PC,Eindhoven,51.42323143,5.44377855
5653PD,Eindhoven,51.42321176,5.44307389
5653PE,Eindhoven,51.42323215,5.44342501
5653PG,Eindhoven,51.42494793,5.44357132
5653PH,Eindhoven,51.42329774,5.44178368
5653PJ,Eindhoven,51.42525743,5.44331333
5653PK,Eindhoven,51.42331505,5.4414293
5653PL,Eindhoven,51.42518196,5.44207711
5653PM,Eindhoven,51.42489933,5.44169822
5653PN,Eindhoven,51.42580768,5.44262355
5653PP,Eindhoven,51.42477145,5.44133264
5653PR,Eindhoven,51.42491648,5.44087749
5653PS,Eindhoven,51.42498931,5.44094492
5653PT,Eindhoven,51.42509806,5.43920911
5653PV,Eindhoven,51.42477047,5.44179263
5653PW,Eindhoven,51.42297492,5.43530786
5653PX,Eindhoven,51.42307669,5.43398776
5653RA,Eindhoven,51.41849057,5.43771095
5653RB,Eindhoven,51.41907111,5.43744463
5653RC,Eindhoven,51.41899114,5.43644313
5653RD,Eindhoven,51.41853674,5.43654655
5653RE,Eindhoven,51.41817301,5.43695704
5653RJ,Eindhoven,51.42095925,5.44353247
5653RK,Eindhoven,51.42022093,5.44207262
5653RL,Eindhoven,51.41998024,5.44004445
5653RM,Eindhoven,51.42073411,5.4433534
5653RN,Eindhoven,51.42052668,5.44087419
5654AA,Eindhoven,51.42648702,5.46641701
5654AB,Eindhoven,51.42673674,5.46383008
5654AC,Eindhoven,51.42626458,5.46477577
5654AD,Eindhoven,51.42649121,5.46377737
5654AE,Eindhoven,51.42597206,5.46484432
5654AG,Eindhoven,51.42387972,5.4627835
5654AH,Eindhoven,51.42341012,5.46289827
5654AJ,Eindhoven,51.4243066,5.46518102
5654AK,Eindhoven,51.42560654,5.46837641
5654AL,Eindhoven,51.42506735,5.46767467
5654AM,Eindhoven,51.42598719,5.46801079
5654AN,Eindhoven,51.42275645,5.47307317
5654AP,Eindhoven,51.42528236,5.46924339
5654AR,Eindhoven,51.42538219,5.46889637
5654AS,Eindhoven,51.42422968,5.47047846
5654AT,Eindhoven,51.42441531,5.46909102
5654AV,Eindhoven,51.42353337,5.46759088
5654AW,Eindhoven,51.42361626,5.46371098
5654AX,Eindhoven,51.42592041,5.46699396
5654AZ,Eindhoven,51.42341317,5.46131656
5654BA,Eindhoven,51.42156827,5.46428099
5654BB,Eindhoven,51.42144496,5.46682998
5654BC,Eindhoven,51.42095593,5.46660784
5654BD,Eindhoven,51.42045794,5.46637687
5654BE,Eindhoven,51.41995939,5.46614991
5654BG,Eindhoven,51.42122361,5.46555128
5654BH,Eindhoven,51.42090442,5.46489398
5654BJ,Eindhoven,51.42098511,5.46433852
5654BK,Eindhoven,51.42072493,5.46473067
5654BL,Eindhoven,51.42075929,5.46436576
5654BM,Eindhoven,51.41968991,5.46348834
5654BN,Eindhoven,51.41907793,5.46537467
5654BP,Eindhoven,51.41835349,5.46486475
5654BS,Eindhoven,51.41918378,5.4647103
5654BT,Eindhoven,51.41848725,5.46284579
5654BV,Eindhoven,51.41837776,5.46205886
5654BX,Eindhoven,51.41932912,5.4639865
5654BZ,Eindhoven,51.41933569,5.46362012
5654CC,Eindhoven,51.42192543,5.46687143
5654CD,Eindhoven,51.41739149,5.46645066
5654CS,Eindhoven,51.423435,5.4654577
5654CT,Eindhoven,51.42217062,5.46495993
5654CV,Eindhoven,51.4225629,5.46618141
5654CW,Eindhoven,51.422812,5.46272206
5654CX,Eindhoven,51.42291371,5.46358857
5654CZ,Eindhoven,51.42215913,5.46607141
5654DA,Eindhoven,51.41894723,5.45811809
5654DB,Eindhoven,51.42291071,5.46233651
5654DC,Eindhoven,51.4216675,5.46144056
5654DD,Eindhoven,51.42079359,5.46077764
5654DE,Eindhoven,51.41861023,5.45936311
5654DG,Eindhoven,51.42182462,5.46106139
5654DH,Eindhoven,51.42096551,5.46040347
5654DJ,Eindhoven,51.42015774,5.45980182
5654DK,Eindhoven,51.41897267,5.45895785
5654DL,Eindhoven,51.41961588,5.45341434
5654DM,Eindhoven,51.41962663,5.45372374
5654DN,Eindhoven,51.42249184,5.46244458
5654DP,Eindhoven,51.42214401,5.4628607
5654DR,Eindhoven,51.42144458,5.46235137
5654DS,Eindhoven,51.42222415,5.46259994
5654DT,Eindhoven,51.42146976,5.46201787
5654DV,Eindhoven,51.4205203,5.46165837
5654DW,Eindhoven,51.42059309,5.4613899
5654DX,Eindhoven,51.41928233,5.45758027
5654EA,Eindhoven,51.42134775,5.46407488
5654EB,Eindhoven,51.42041356,5.46353485
5654EC,Eindhoven,51.42196361,5.46352931
5654ED,Eindhoven,51.42082574,5.46267739
5654EE,Eindhoven,51.41938017,5.45508512
5654EH,Eindhoven,51.41964738,5.4542084
5654EJ,Eindhoven,51.41790164,5.45432442
5654EK,Eindhoven,51.41965858,5.45452755
5654EL,Eindhoven,51.41794874,5.45489997
5654GA,Eindhoven,51.41899675,5.46028101
5654GB,Eindhoven,51.41851523,5.4603219
5654GC,Eindhoven,51.41854054,5.4600652
5654GD,Eindhoven,51.41703927,5.4614566
5654GE,Eindhoven,51.41835095,5.46115108
5654GG,Eindhoven,51.41838112,5.46088601
5654GH,Eindhoven,51.41811777,5.46195993
5654GJ,Eindhoven,51.41777976,5.46225164
5654GK,Eindhoven,51.41894369,5.46260651
5654GM,Eindhoven,51.41961293,5.46063799
5654HA,Eindhoven,51.41714671,5.45426486
5654HB,Eindhoven,51.41707697,5.45331711
5654HC,Eindhoven,51.41811107,5.45872994
5654HD,Eindhoven,51.41831267,5.45824829
5654HH,Eindhoven,51.41959598,5.45291064
5654HJ,Eindhoven,51.41958401,5.45258127
5654HK,Eindhoven,51.417854,5.45373459
5654HL,Eindhoven,51.41776646,5.45269393
5654HM,Eindhoven,51.42024954,5.45237399
5654HN,Eindhoven,51.41905166,5.45221024
5654HP,Eindhoven,51.42045665,5.45147922
5654HR,Eindhoven,51.4191871,5.45257247
5654HS,Eindhoven,51.41937558,5.44961812
5654HT,Eindhoven,51.41888723,5.45130117
5654HV,Eindhoven,51.41911537,5.4507716
5654HW,Eindhoven,51.41915662,5.4498576
5654HX,Eindhoven,51.41913285,5.45026051
5654HZ,Eindhoven,51.41818871,5.45192005
5654JA,Eindhoven,51.41804094,5.45760345
5654JB,Eindhoven,51.41636371,5.4582367
5654JC,Eindhoven,51.41972255,5.45832745
5654JD,Eindhoven,51.41996943,5.457903
5654JE,Eindhoven,51.41711994,5.45854784
5654JG,Eindhoven,51.41977093,5.4565627
5654JH,Eindhoven,51.41968706,5.45613299
5654JJ,Eindhoven,51.41803685,5.45627972
5654JK,Eindhoven,51.4196946,5.45545191
5654JL,Eindhoven,51.41795616,5.45578299
5654JM,Eindhoven,51.41968009,5.45510384
5654JN,Eindhoven,51.41793166,5.45540672
5654KC,Eindhoven,51.41671788,5.45245619
5654KD,Eindhoven,51.41776977,5.45083664
5654KE,Eindhoven,51.41788269,5.45155985
5654KG,Eindhoven,51.41965369,5.44922294
5654KH,Eindhoven,51.41880005,5.44950326
5654KJ,Eindhoven,51.41838794,5.44844728
5654KK,Eindhoven,51.41830267,5.44795459
5654KL,Eindhoven,51.41823769,5.44758302
5654KM,Eindhoven,51.41815154,5.44708602
5654KN,Eindhoven,51.41903971,5.44645361
5654KP,Eindhoven,51.41980212,5.4472204
5654KR,Eindhoven,51.4193896,5.44858592
5654KS,Eindhoven,51.41943231,5.44665058
5654KT,Eindhoven,51.41982673,5.44728601
5654KW,Eindhoven,51.41922887,5.44802267
5654KX,Eindhoven,51.41845954,5.44671784
5654LA,Eindhoven,51.42152431,5.45691894
5654LB,Eindhoven,51.42018093,5.45851235
5654LC,Eindhoven,51.42144747,5.45663498
5654LD,Eindhoven,51.42182496,5.46026802
5654LE,Eindhoven,51.42096756,5.45940256
5654LG,Eindhoven,51.42176386,5.45995449
5654LH,Eindhoven,51.42088565,5.45859045
5654LJ,Eindhoven,51.42215117,5.46062798
5654LK,Eindhoven,51.42161778,5.45896078
5654LL,Eindhoven,51.42247054,5.46039076
5654LM,Eindhoven,51.42198961,5.45911594
5654LN,Eindhoven,51.42201723,5.46124156
5654LP,Eindhoven,51.42119572,5.45852485
5654LR,Eindhoven,51.42112127,5.45835213
5654LS,Eindhoven,51.41972779,5.45598848
5654LT,Eindhoven,51.42022772,5.45713848
5654LV,Eindhoven,51.41997416,5.45495185
5654LW,Eindhoven,51.41987638,5.45243632
5654LX,Eindhoven,51.41994125,5.45027375
5654LZ,Eindhoven,51.42040146,5.45087429
5654MA,Eindhoven,51.41998842,5.45585404
5654MB,Eindhoven,51.42027384,5.45378049
5654MC,Eindhoven,51.42031745,5.45611057
5654MD,Eindhoven,51.42076937,5.45502338
5654MV,Eindhoven,51.4277534,5.46000995
5654NA,Eindhoven,51.42695292,5.46370042
5654NB,Eindhoven,51.42533721,5.46339275
5654NC,Eindhoven,51.42318207,5.46036306
5654ND,Eindhoven,51.42245907,5.45837489
5654NE,Eindhoven,51.42173656,5.45637833
5654NG,Eindhoven,51.42728132,5.46342508
5654NH,Eindhoven,51.42551033,5.46276811
5654NJ,Eindhoven,51.42414751,5.46167134
5654NK,Eindhoven,51.42267126,5.45827016
5654NL,Eindhoven,51.42752697,5.46261933
5654NM,Eindhoven,51.42746179,5.46352662
5654NN,Eindhoven,51.42796161,5.46039499
5654NP,Eindhoven,51.42667381,5.46217766
5654NR,Eindhoven,51.42119924,5.45427825
5654NS,Eindhoven,51.42063347,5.45061857
5654NT,Eindhoven,51.42136971,5.45402274
5654NV,Eindhoven,51.42099643,5.45131267
5654NW,Eindhoven,51.42385586,5.46081892
5654NX,Eindhoven,51.42214071,5.45800302
5654NZ,Eindhoven,51.4232879,5.4586623
5654PA,Eindhoven,51.42722041,5.46091009
5654PB,Eindhoven,51.42622876,5.45960301
5654PC,Eindhoven,51.42585389,5.4621209
5654PD,Eindhoven,51.42619771,5.46216493
5654PE,Eindhoven,51.42580422,5.46054164
5654PG,Eindhoven,51.42326483,5.45658035
5654PH,Eindhoven,51.42625596,5.4606642
5654PJ,Eindhoven,51.4257701,5.46088997
5654PK,Eindhoven,51.42698009,5.46253218
5654PL,Eindhoven,51.42509163,5.46207444
5654PM,Eindhoven,51.42368561,5.45953117
5654PN,Eindhoven,51.42286488,5.4574081
5654PP,Eindhoven,51.42557163,5.46202393
5654PR,Eindhoven,51.42459032,5.46111606
5654PS,Eindhoven,51.42329709,5.45752003
5654PT,Eindhoven,51.42579742,5.46254168
5654PV,Eindhoven,51.42627299,5.45768863
5654PW,Eindhoven,51.4270731,5.45900131
5654PX,Eindhoven,51.42111085,5.45041011
5654PZ,Eindhoven,51.42133468,5.44998871
5654RA,Eindhoven,51.42518647,5.45797199
5654RB,Eindhoven,51.42337987,5.45542337
5654RC,Eindhoven,51.42244702,5.45348014
5654RD,Eindhoven,51.42549922,5.45792325
5654RE,Eindhoven,51.42581331,5.45736815
5654RG,Eindhoven,51.42501556,5.4571903
5654RH,Eindhoven,51.42531964,5.456655
5654RJ,Eindhoven,51.42451876,5.45646565
5654RK,Eindhoven,51.42483123,5.45592442
5654RL,Eindhoven,51.42402848,5.45574746
5654RM,Eindhoven,51.42434333,5.45519555
5654RN,Eindhoven,51.42353496,5.45502156
5654RP,Eindhoven,51.4238521,5.45447316
